instStructName_s;labStructName_s;thesisSchool_s;authFullName_s;title_s;defenseDate_s;language_s;committee_s;director_s;domainAllCode_s;keyword_s;nntId_id;anrProjectAcronym_s;europeanProject;uri_s
Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019];Laboratoire des Écoulements Géophysiques et Industriels [Grenoble];École doctorale Ingénierie - matériaux mécanique énergétique environnement procédés production (Grenoble);Sébastien Blein;Observation et modélisation de couche limite atmosphérique stable en relief complexe : le processus turbulent d'écoulement catabatique,Experiment and modelling of stable stmopheric soundary layer on complex terrain : the turbulent katabatic wind process;27/05/2016;fr;Chantal Staquet [Président],Mathias Rotach [Rapporteur],Valéry Masson [Rapporteur],Jean-Martial Cohard,Branko Grisogono;Christophe Brun;sdu.stu.me,phys.phys.phys-ao-ph;Katabatic flow,Atmospheric boundary layer,Turbulence,Écoulement catabatique,Turbulence,Couche limite atmosphérique;;;;https://tel.archives-ouvertes.fr/tel-01622676
Institut polytechnique de Grenoble - Grenoble Institute of Technology,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019],Commissariat à l'énergie atomique et aux énergies alternatives,Université Paris-Saclay,Centre National de la Recherche Scientifique,Institut polytechnique de Grenoble - Grenoble Institute of Technology,RENAULT;Laboratoire d'Electrochimie et de Physico-chimie des Matériaux et des Interfaces,Institut Rayonnement Matière de Saclay,Technocentre Renault [Guyancourt];Ingénierie - matériaux mécanique énergétique environnement procédés production;Andrea Falconi;Electrochemical Li-Ion battery modeling for electric vehicles,Modélisation électrochimique du comportement d'une cellule Li-ion pour application au véhicule électrique;05/10/2017;en;Yann Bultel [Président],Christophe Forgez [Rapporteur],Vincent Vivier [Rapporteur],Valerie Sauvant-Moynot,Renaud Cornut;Christine Lefrou;chim.mate,phys.phys.phys-chem-ph,phys.phys.phys-comp-ph;Lithium-ion battery,Electrochemical modeling,Electric vehicles,Porous electrodes,LIB COMSOL simulation,LIB test protocols,LIB state of charge identification,Batterie lithium-ion,Modélisation électrochimique,Véhicule électrique,Électrode poreuse,Simulation,COMSOL,Protocole d’essais,Identification état de charge;;;;https://hal.archives-ouvertes.fr/tel-01676976
Université Joseph Fourier - Grenoble 1;Laboratoire de Structure et Propriétés d'Architectures Moléculaires;École doctorale physique (Grenoble);Evan Spadafora;Etude par microscopie à force atomique en mode non contact et microscopie à sonde de Kelvin\, de matériaux modèles pour le photovoltaïque organique,Noncontact Atomic Force Microscopy and Kelvin Probe Force Microscopy investigations of model materials for organic photovoltaics;04/11/2011;fr;Hervé Courtois [Président],Thierry Melin [Rapporteur],Jacques Cousty [Rapporteur],Frank Palmino,Philippe Leclere;Benjamin Grevin;phys.cond.cm-gen;Kelvin Probe Force Microscopy,MOLECULAR SELF-ASSEMBLIES,Organic photovoltaics,NC-AFM,Microscopie à sonde de Kelvin,Auto-assemblages moléculaires,Photovoltaïque organique,AFM non contact;;;;https://tel.archives-ouvertes.fr/tel-00647312
Université Savoie Mont Blanc,Centre National de la Recherche Scientifique;Laboratoire d'Annecy-le-Vieux de Physique Théorique;École doctorale physique (Grenoble);Mathieu Boudaud;Recherche indirecte de matière noire à travers les rayons cosmiques d'antimatière,Indirect dark matter searches with antimatter cosmic rays;30/09/2016;fr;Laurent Derome [Président],Joseph Silk [Rapporteur],Nicolao Fornengo [Rapporteur],Julien Lavalle,Pasquale D. Serpico;Pierre Salati;phys.astr.ga;Pulsars,Antiprotons,Positrons,Propagation,Cosmic rays,Dark matter,Pulsars,Antiprotons,Positrons,Matière noire,Rayons cosmiques,Propagation;;;;https://tel.archives-ouvertes.fr/tel-01578522
Institut National de Physique Nucléaire et de Physique des Particules du CNRS,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique;Laboratoire d'Annecy de Physique des Particules;École doctorale physique (Grenoble);Dimitra Tsionou;Mesure de la section efficace différentielle de production des bosons W et de l'asymétrie de charge avec l'expérience ATLAS à l'énergie dans le centre de masse de ? s=7 TeV,Measurement of the differential production cross section of W Bosons and Charge Asymmetry at ?s = 7 TeV with the ATLAS Detector;24/07/2012;fr;Yannis Karyotakis [Président],Lydia Fayard-Iconomidou [Rapporteur],Roberto Tenchini [Rapporteur],Davide Costanzo,Paolo Lengo,Davis Charlton;Lucia Di Ciaccio,Efstathios Paganis;phys.cond.cm-gen;ATLAS,W bosons,Charge asymmetry,Differential cross section,Section efficace diffèrentielle,Asymétrie de charge,Bosons W,ATLAS;;;;https://tel.archives-ouvertes.fr/tel-01072243
Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Université Savoie Mont Blanc;Environnements\, Dynamiques et Territoires de la Montagne,Laboratoire d'Informatique\, Systèmes\, Traitement de l'Information et de la Connaissance;SISEO;Haixing He;Application de la photogrammétrie par multi-corrélation d'images pour le suivi d'évolutions morphologiques rapides en milieux rocheux ou englacés.,Application of the photogrammetry by multi-correlation of images for fast morphological evolution survey in rocky or glacial natural areas.;17/01/2017;fr;Francois Jouann,Michel Jaboyedoff [Rapporteur],Marc Pierrot-Deseilligny [Rapporteur],Julien Vallet,Jean-François Baudet;Thierry Villemin,Flavien Vernier (co-directeur);info.info-ti,info.info-cv,phys.phys.phys-geo-ph;MicMac,Image Processing,Landslide,Deformation,Multi-correlation,Photogrammetry,Photogrammétrie,Traitement d'images,Versant de montagne;;;;https://hal.archives-ouvertes.fr/tel-02201761
Institut National de Physique Nucléaire et de Physique des Particules du CNRS,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique;Laboratoire d'Annecy de Physique des Particules;École doctorale physique (Grenoble);Houry Keoshkerian;Measurement of WZ diboson production at the LHC with the ATLAS experiment,Mesure de la production de di-bosons WZ auprès du LHC avec l'expérience ATLAS;08/09/2014;en;Yannis Karyotakis [Président],Gautier Hamel de Monchenault [Rapporteur],Michael Kobel [Rapporteur],Kevin Einsweiler,Laurent Vacavant;Emmanuel Sauvan;phys.phys;Muons,New Physics,LHC,ATLAS,Nouvelle physique,Electrons;;;;https://tel.archives-ouvertes.fr/tel-01445251
Commissariat à l'énergie atomique et aux énergies alternatives,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique;;"Ecole doctorale Sciences et Technologies de l'Information\, des Télécommunications et des Systèmes (Orsay\, Essonne ; 2000-2015)";Loïc Mabille;Vers la compréhension des mécanismes de dégradation et de vieillissement des assemblages photovoltaïques pour des applications sous haute concentration,On the understanding of failure and ageing mechanisms of photovoltaics cell-assemblies used under high concentration;13/03/2014;fr;Christophe Longeaud [Président],Alain Dollet [Rapporteur],Laurent Bechou [Rapporteur],Christophe Mangeant,Jean-François Guillemolles,Gabriel Sala;Zacharia Djebbour;phys.cond.cm-gen;CPV,Multijonction solar cell,CPV die-attached,Electroluminescence,Reliability,Direct Bonded Copper,Insulated Metal Substrate,Cellule photovoltaïques multi-jonction,Assemblage CPV,Fiabilité,Substrat métal isolé;;;;https://tel.archives-ouvertes.fr/tel-00985464
Université Savoie Mont Blanc,Centre National de la Recherche Scientifique;Laboratoire d'Annecy-le-Vieux de Physique Théorique;École doctorale physique (Grenoble);Jordan Bernigaud Samatan;Phenomenology of flavour violation in supersymmetric models,Phénomenologie de la violation de saveur dans les modèles supersymétriques;26/09/2019;en;Geneviève Bélanger [Président],Ana M. Teixeira [Rapporteur],Stefan Antusch [Rapporteur],Joachim Kopp,Michele Frigerio;Björn Herrmann;phys.hthe;Phenomenology,Physics beyond the standard model,Flavour violation,Collider,Lhc,Phénoménologie,Physique au-Delà du modèle standard,Violation de saveur,Collisionneur,Lhc;;;;https://tel.archives-ouvertes.fr/tel-02946951
Institut National de Physique Nucléaire et de Physique des Particules du CNRS,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique;Laboratoire d'Annecy de Physique des Particules;École doctorale physique (Grenoble);Timothée Accadia;Vérification de la reconstruction du signal d'onde gravitationnelle de Virgo à l'aide d'un dispositif d'étalonnage utilisant la pression de radiation laser,Check of the Virgo gravitational wave signal reconstruction with a calibration system based on laser radiation pressure;15/11/2012;fr;Yannis Karyotakis [Président],Fabien Cavalier [Rapporteur],Matteo Barsuglia [Rapporteur],Loïc Rolland,Thomas Bauer;Fréderique Marion;phys.phys;Signal processing,Laser radiation pressure,Nano-force mechanical actuator,Calibration,Virgo,Interferometric detection,Gravitational waves,Traitement du signal,Pression de radiation laser,Actionneur mécanique nano-force,Etalonnage,Virgo,Détection interférométrique,Ondes gravitationnelles;;;;https://tel.archives-ouvertes.fr/tel-00788599
Université Joseph Fourier - Grenoble 1,Institut National de la Recherche Agronomique,Commissariat à l'énergie atomique et aux énergies alternatives,Centre National de la Recherche Scientifique;Laboratoire de physiologie cellulaire végétale;École doctorale physique (Grenoble);Théo Cambier;Contrôle spatial et temporel des systèmes biologiques in vitro,Spatial and time control of micro-environment of in vitro biosystems;16/10/2014;fr;Johann Collot [Président],Vincent Studer [Rapporteur],Vincent Senez [Rapporteur],Yong Chen;Laurent Blanchoin,Manuel Théry;phys.cond.cm-gen;Stem cell,Microfluidic,Actin,Cellule souche,Microfluidique,Actine;;;;https://tel.archives-ouvertes.fr/tel-01159476
Institut National de la Santé et de la Recherche Médicale,CHU Grenoble,Université Joseph Fourier - Grenoble 1;Grenoble Institut des Neurosciences;École doctorale physique (Grenoble);Melina Bouldi;Vers une application sûre de l'IRM en présence d'implants actifs,Toward a safe application of MRI in the presence of active implants.;28/11/2014;fr;Fabien Ndagijimana [Président],Jacques Felblinger [Rapporteur],Chrit Moonen [Rapporteur];Jan Warnking;spi.elec,phys.phys.phys-med-ph;Computer simulations,Thermometry,Afety of implantable devices,MRI,RF safety,Sécurité RF,IRM,Sécurité de dispositifs implantés,Neurostimulation,Thermométrie,Simulations numériques;;;;https://tel.archives-ouvertes.fr/tel-01363635
Université Pierre Mendès France - Grenoble 2,Université Stendhal - Grenoble 3,Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Grenoble Images Parole Signal Automatique;Ecole Doctorale Ingénierie pour la Santé\, la Cognition et l'Environnement;Mohammad Ali Nazari;Biomechanical Face Modeling: Control of Orofacial Gestures for Speech Production,Modélisation biomécanique du visage: Etude du contrôle des gestes oro-faciaux en production de la parole;30/09/2011;en;M. Denis Favier\, Professeur à l'Université Joseph Fourier (Président),M. David Ostry\, Professeur à McGill University (Rapporteur),M. Patrick Chabrand\, Professeur à l'Université de la Méditerranée (Rapporteur),M. Rafael Laboissière\, Chargé de Recherche au Centre de Recherche en Neurosciences de Lyon (Examinateur),M. Yohan Payan\, Directeur de Recherche au Laboratoire TIMC-IMAG (Codirecteur de Thèse),M. Pascal Perrier\, Professeur à Grenoble INP (Directeur de Thèse);Pascal Perrier & Yohan Payan(Pascal.Perrier@gipsa-lab.grenoble-inp.fr);phys.meca.biom,spi.meca.biom,scco.neur,sdv.neu.sc;Speech production,Muscle biomechanics,Feldman's muscle model,Large deformation elasticity,Nonlinear finite element method,Motor control,Biomechanical face modeling,Production de la parole,Biomécanique des muscles,Modèle de muscle de Feldman,Elasticité large déformation,Elements Finis non linéaires,Contrôle moteur,Modélisation biomécanique du visage;;;;https://tel.archives-ouvertes.fr/tel-00665373
Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut National Polytechnique de Grenoble,Centre National de la Recherche Scientifique;Laboratoire des matériaux et du génie physique;École doctorale Ingénierie - matériaux mécanique énergétique environnement procédés production (Grenoble);Mohamed Baazaoui;Elaboration et étude des propriétés structurales\, magnétiques\, électriques et magnétocaloriques d’oxydes mixtes type Pérovskites,Synthesis and study of structural\, magnetic\, electrical and magnetocaloric properties of perovskite-type mixed oxides;29/12/2012;fr;Abderrahmen Selmi [Président],Octavio Pen?a [Rapporteur],Abdessalem Hadj Amara [Rapporteur];Michel Boudard,Sadok Zemni;spi.mat,phys.cond.cm-ms;Magnetocaloric properties,Conduction mechanism,Electrical properties,Magnetic properties,Perovskite,Propriétés magnétocaloriques,Mécanisme de conduction,Propriétés électriques,Propriétés magnétiques,Pérovskite;;;;https://tel.archives-ouvertes.fr/tel-01680813v2
Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut National Polytechnique de Grenoble,Centre National de la Recherche Scientifique;Laboratoire des matériaux et du génie physique;École doctorale physique (Grenoble);Laurent Nault;Mécanismes moléculaires de l'agrégation de l'insuline induite par la surface des matériaux,Molecular mechanism of material-induced insulin aggregation.;24/10/2012;fr;Vincent Forge [Président],Hilal a. Lashuel [Rapporteur],Severine Sigrist [Rapporteur],Arnaud Bahuon,Arnaud Ponche;Franz Brückert,Yves Bréchet;phys.cond.cm-gen;Chaperons,Conformational changes,Surfaces,Stability,Agregation,Protein,Chaperones,Changement de conformation,Surfaces,Stabilité,Protéine,Agrégation;;;;https://tel.archives-ouvertes.fr/tel-00846390
Université Joseph Fourier - Grenoble 1,Université Pierre Mendès France - Grenoble 2,Centre National de la Recherche Scientifique,Institut National Polytechnique de Grenoble,Institut polytechnique de Grenoble - Grenoble Institute of Technology;Laboratoire d'Informatique de Grenoble;École doctorale mathématiques\, sciences et technologies de l'information\, informatique (Grenoble);Marcelo Alejandro Forets Irurtia;Marches quantiques et mécanique quantique relativiste,Quantum walks and relativistic quantum mechanics;10/12/2015;fr;Armando Perez [Président],Fabrice Debbasch [Rapporteur],Giacomo Mauro D'Ariano [Rapporteur],Elham Kashefi,Jean- Louis Roch;Pablo Arrighi,Alain Joye;phys.qphy,info.info-na,math.math-sp;Local Lorentz covariance,Quantum simulation,Circuit transformations,Discrete quantum mechanics,Quantum computation,Quantum dynamical systems,Systèmes dynamiques quantiques,Simulation quantique,Covariance de Lorentz locale,Réecriture de circuits,Computation quantique,Mécanique quantique discrète;;;;https://tel.archives-ouvertes.fr/tel-01253797
Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut National Polytechnique de Grenoble,Centre National de la Recherche Scientifique;Laboratoire des matériaux et du génie physique;École doctorale physique (Grenoble);Evgenii Skopin;Visualising the incipient Atomic Layer Deposition of ZnO ultra-thin film on In0\,53Ga0\,47As\, for tailoring contact resistivity,Etude des premiers instants du dépôt chimique par flux alternés (ALD) de films ZnO ultra minces sur In0\,53Ga0\,47As\, dans le but d'optimiser la résistance de contact d'une structure MIS;15/06/2018;en;Christophe Vallée [Président],Frédérique Donsanti [Rapporteur],Christophe Detavernier [Rapporteur],Elsje Alessandra Quadrelli,Philippe Rodriguez,Dillon D. Fong,Marie-Ingrid Richard;Hubert Renevier;phys.cond.cm-ms,spi.nano;ZnO,Advanced structural characterisation,Synchrotron radiation,Nanoelectronics,Atomic Layer Deposition,Oxide thin film,Atomic Layer Deposition,Rayonnement synchrotron,ZnO,Fluorescence X,Absorption X,Couches minces d'oxydes;;;;https://tel.archives-ouvertes.fr/tel-01884658
Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut National Polytechnique de Grenoble,Centre National de la Recherche Scientifique;Laboratoire des matériaux et du génie physique;École doctorale Ingénierie - matériaux mécanique énergétique environnement procédés production (Grenoble);Getnet Kacha Deyu;Defect Modulation Doping for Transparent Conducting Oxide Materials,Stratégie innovante de dopage dans le but d'optimiser des électrodes transparentes à base d'oxyde;06/12/2019;en;Thomas Heiser [Président],Ngoc Duy Nguyen [Rapporteur],Michel Aillerie [Rapporteur],Lambert Alff;Daniel Bellet,David Muñoz-Rojas,Andreas Klein;phys.cond.cm-ms;Transparent conducting Oxides,Modulation doping,Band alignment,Nanocomposite,Fermi level pinning,Defect,Transparent,Doping,Band alignment,Transparent,Defect,Fermi level pinning,Doping,Nanocomposite;;;;https://tel.archives-ouvertes.fr/tel-02476859
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut Polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Laboratoire de Génie Electrique de Grenoble;École doctorale physique (Grenoble);Virginie Verriere;Analyse électrique de diélectriques SiOCH poreux pour évaluer la fiabilité des interconnexions avancées,Electrical analysis of porous SiOCH dielectrics to evaluate reliability of advanced interconnects;18/02/2011;fr;Thien Phap Nguyen [Président],Alain Bravaix [Rapporteur],Serge Agnel [Rapporteur],Serge Blonkowski,David Roy;Alain Sylvestre;phys.cond.cm-gen;Interconnects,Impedance spectroscopy,Leakage current,Reliability,Porous SiOCH,Low-k dielectric,Spectroscopie d'impédance,Courant de fuite,Fiabilité,SiOCH poreux,Diélectrique Low-k,Interconnexions;;;;https://tel.archives-ouvertes.fr/tel-00593515v2
Centre National de la Recherche Scientifique,Université Savoie Mont Blanc,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut National Polytechnique de Grenoble,Université Joseph Fourier - Grenoble 1;Institut de Microélectronique\, Electromagnétisme et Photonique - Laboratoire d'Hyperfréquences et Caractérisation;Electronique\, Electrotechnique\, Automatique\, Télécommunications\, Signal;Pierre Jarrige;Développement d'une sonde électro-optique dédiée à la mesure simultanée du champ électrique et de la température au sein des milieux biologiques,Development of an electro-optic probe dedicated to the simultaneous measurement of the electric field and the temperature in biological media;24/05/2013;fr;;Lionel Duvillaret;phys.phys.phys-optics,spi.elec,sdv.bio,info.info-bt;Bioelectromagnetism,Electro-optic probe,Radiofrequency dosimetry,Cellular electroporation,Electro-optic crystals,Bioélectromagnétisme,Sonde électro-optique,Dosimétrie radiofréquence,Electroporation cellulaire,Cristaux électro-optiques;;;;https://tel.archives-ouvertes.fr/tel-00958666
Institut National de Recherche en Informatique et en Automatique,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut National de Recherche en Informatique et en Automatique,Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019],Institut National de Recherche en Informatique et en Automatique,Université Pierre Mendès France - Grenoble 2,Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique,Institut polytechnique de Grenoble - Grenoble Institute of Technology;Inria Grenoble - Rhône-Alpes,Laboratoire Jean Kuntzmann,Inria Grenoble - Rhône-Alpes,Laboratoire Jean Kuntzmann;École doctorale mathématiques\, sciences et technologies de l'information\, informatique (Grenoble);Jose Eduardo Morales Morales;Localized waves in discrete excitable mechanical systems,Ondes localisées dans des systèmes mécaniques discrets excitables;29/11/2016;en;Hidde de Jong [Président],Anna Vainchtein [Rapporteur],Jean-Pierre Françoise [Rapporteur],Michael Herrmann,Bruno Lombard,Arnaud Tonnelier;Guillaume James;phys.meca.acou;Advance-Delay differential equations,Piecewise linear dynamical systems,Excitable mechanical systems,Burridge-Knopoff model,Travelling waves,Solitary waves and fronts,Ondes solitaires et fronts,Equations differentielles avance-Retard,Systèmes dynamiques linéaires par morceaux,Systèmes mécaniques excitables,Modèle de Burridge-Knopoff,Ondes localisées;;;;https://tel.archives-ouvertes.fr/tel-01680302v2
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Geoffroy Aubry;La condensation de l'hélium 4 dans les aérogels : une réalisation expérimentale du RFIM athermique,Condensation of helium 4 in aerogels : an experimental realization of the athermal RFIM;10/12/2013;fr;Jean-Louis Barrat [Président],Etienne Rolley [Rapporteur],Benoît Coasne [Rapporteur],François Detcheverry,Georg Maret;Pierre-Etienne Wolf,Édouard Kierlik;phys.cond.cm-ds-nn,phys.phys.phys-optics,phys.cond.cm-sm,phys.cond.cm-scm;Out of equibrium phase transition,Disorder,Light scattering,Porous media,Aerogel,Helium,Helium,Aerogel,Milieu poreux,Diffusion de la lumière,Désordre,Transition de phase hors d'équilibre;;;;https://tel.archives-ouvertes.fr/tel-01223439
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Samuel Tardif;Nanocolonnes de GeMn : propriétés magnétiques et structurales à la lumière du synchrotron,GeMn nanocolumns : magnetic and structural properties in light of synchrotron radiation;27/01/2011;fr;Alain Schuhl [Président],Mebarek Alouani [Rapporteur],Vaclav Holy [Rapporteur],Vincent Favre-Nicolin,Kevin Edmonds,Salia Cherifi;Joël Cibert;phys.cond.cm-gen;Self-organized nanostructures,Magnetic semi-conductors,Gixrd,GeMn,Xas-xmcd,GeMn,Xas-xmcd,Gixrd,Semiconducteurs magnétiques,Nano-structures auto-organisées;;;;https://tel.archives-ouvertes.fr/tel-00585130
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Chalermchai Himwas;III-Nitride nanostructures for UV emitters,Nanostructures à base de semi-conducteurs nitrures pour l'émission ultraviolette;27/01/2015;en;Daniel Le Si Dang [Président],Guillaume Cassabois [Rapporteur],Fabrice Semond [Rapporteur],Stephen Thomas Purcell,Henning Riechert,Martin Strassburg;Rudeesun Songmuang,Eva Monroy;phys.cond;Quantum dots,III-nitrides,Nanowires,Molecular beam epitaxy,Ultraviolet,Ultraviolet,Épitaxie par jets moléculaires,Nanofils,Boîtes quantiques,Nitrures III-V;;;;https://tel.archives-ouvertes.fr/tel-01162124
Université Joseph Fourier - Grenoble 1,Centre National de la Recherche Scientifique,Institut polytechnique de Grenoble - Grenoble Institute of Technology;Institut Néel;École doctorale physique (Grenoble);Ghislain Bugnicourt;Adhésion\, croissance et polarisation de neurones sur substrats micro-et nano-structurés,Neuronal adhesion\, growth and polarization on micro- and nano-structured substrates;21/12/2011;fr;Antoine Triller [Président],Serge Picaud [Rapporteur],Pascal Silberzan [Rapporteur],Franz Bruckert;Catherine Villard;phys.phys;Surface roughness,Adhesion contrast,Neuron networks,Neuritic competition,Axon,Neuron,Rugosité de surface,Contraste d'adhésion,Réseaux de neurones,Compétition neuritique,Axone,Neurone;;;;https://tel.archives-ouvertes.fr/tel-00665074
Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019],Commissariat à l'énergie atomique et aux énergies alternatives;Institut de Recherche Interdisciplinaire de Grenoble;École doctorale physique (Grenoble);Joyce Woodhouse;Studying a reversibly switchable fluorescent protein by time-resolved crystallography using the X-ray free electron lasers,Etude d'une protéine fluorescente photo-commutable par cristallographie résolue en temps en utilisant les lasers à électrons libres;03/10/2018;en;Wim Burmeister [Président],Arwen Pearson [Rapporteur],Ludovic Jullien [Rapporteur],Daniel Picot,Stephen Meech;Martin Weik;phys.phys.phys-bio-ph,chim.cris,sdv.bbm.bs;Light-Sensitive proteins,X ray crystallography,Free electron laser,Structural dynamics,Protéines photosensibles,Cristallographie aux rayons X,Laser à électrons libres,Dynamique structurale;;;;https://tel.archives-ouvertes.fr/tel-02305244
Centre National de la Recherche Scientifique,Université Grenoble Alpes [2016-2019],Commissariat à l'énergie atomique et aux énergies alternatives;Institut de Recherche Interdisciplinaire de Grenoble;École doctorale physique (Grenoble);Sylvain Engilberge;Nouveaux développements en biologie structurale basés sur des complexes de lanthanide,New developments in structural biology based on lanthanide complexes;19/12/2017;fr;Wim Burmeister [Président],Claude Sauter [Rapporteur],Lionel Mourey [Rapporteur],Anne Houdusse,Ge?rard Bricogne;Eric Girard;sdv.bbm,phys.phys.phys-bio-ph;Structural biology,Lanthanide complexes,Anomalous scattering,Biologie structurale,Complexes de lanthanides,Diffusion anomale;;;;https://tel.archives-ouvertes.fr/tel-01821177
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Sayanti Samaddar;Charge disorder and screening in graphene,Désordre de charge et écrantage dans le graphène;23/10/2015;en;Khaled Karraï [Président],Anjan Gupta [Rapporteur],Thomas Ihn [Rapporteur],Christian Loppacher;Hervé Courtois,Clemens Winkelmann;phys.qphy;Screening,Cryogenics,Quantum nanoelectronics,Graphene,Scanning Probe microscopy,Microscopie en champ proche,Graphène,Nanoélectronique quantique,Cryogénie,Écrantage;;;;https://tel.archives-ouvertes.fr/tel-01310259
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Laëtitia Pascal;Electronic refrigeration and thermal couplings in supraconductor hybrid devices,Nano-refroidissement électronique et couplages thermiques dans les circuits hybrides supraconducteurs;30/03/2012;en;Wiebke Guichard [Président],Helene Bouchiat [Rapporteur],Hugues Pothier [Rapporteur],Clemens Winkelmann,Francesco Giazotto;Hervé Courtois;phys.cond.cm-gen;Thermal coupling,Electronic refrigeration,Mesoscopic physic,Supraconductivity,Supraconductivité,Physique mesoscopique,Réfrigération électronique,Couplages thermiques;;;;https://tel.archives-ouvertes.fr/tel-00767963
Université Joseph Fourier - Grenoble 1,Institut National Polytechnique de Grenoble,Centre National de la Recherche Scientifique;Laboratoire de rhéologie;École doctorale Ingénierie - matériaux mécanique énergétique environnement procédés production (Grenoble);Chong Li;Instabilité de Rayleigh-Bénard dans les fluides à seuil : critère de démarrage\, expériences et modélisation,Instability of Rayleigh-Bénard convection in yield fluids : gouverning mechanisms of the onset of motion\, experiences and numerical simulation;13/10/2015;fr;Pascal Jay [Président],Valéry Botton [Rapporteur],Dominique Anne-Archard [Rapporteur],Maud Lambert;Albert Magnin,Christel Me?tivier;spi.other,phys.phys;Fluent,Herschel-Bulkley,Thermochromic liquid crystals,Yield number,Yield fluid,Rayleigh Bénard convection,Convection de Rayleigh-Bénard,Instabilités,Fluide à seuil,Cristaux liquides thermochromiques,Carbopol;;;;https://tel.archives-ouvertes.fr/tel-01359193
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Institut national des sciences de l'Univers,Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture,Université Savoie Mont Blanc,Centre National de la Recherche Scientifique,Institut national des sciences de l'Univers,Centre National d'Études Spatiales [Toulouse],Centre National de la Recherche Scientifique;Institut de Planétologie et d'Astrophysique de Grenoble;Terre\, Univers\, Environnement;Florence Grisolle;Les condensats saisonniers de Mars : étude expérimentale de la formation et du métamorphisme de glaces de CO2,Seasonal condensates on Mars : experimental study of formation and metamorphism of CO2 ices;20/12/2013;fr;;Bernard Schmitt;phys.astr.ep,sdu.astr.ep;Seasonal condensates,CO2 ice,Metamorphism,Slab ice,Mars,Condensats saisonniers,Glace CO2,Métamorphisme,Slab;;;;https://tel.archives-ouvertes.fr/tel-01010519
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Laboratoire des Écoulements Géophysiques et Industriels [Grenoble];Ingénierie - Matériaux - Mécanique - Energétique - Environnement - Procédés - Production (IMEP2);Maxime Champagnac;Modélisation numérique des écoulements cavitants : application à des écoulements 2D instationnaires,Numerical modelling of cavitating flows: application to 2D unsteady flows;08/03/2011;fr;"Prof. J-L. Kueny; Prof. F. Bakir; Prof. H. Djeridi\, Dr. A. Leroyer";Eric Goncalves;phys.meca.mefl;Homogeneous models,RANS simulation,Cavitation,Simulation RANS,Modèles homogènes;;;;https://tel.archives-ouvertes.fr/tel-01302172
